date,siteID,mean,min,max,var,expuncert,meanstderr
2017-12-04,HARV,-1.06466,-2.8498,0.1784,0.081,0.1347,0.0067
2017-12-05,HARV,2.441695,1.1017,3.6959,0.009,0.1357,0.0022
2017-12-06,HARV,3.5349,1.1181,5.5403,0.1151,0.1369,0.008
2017-12-07,HARV,-2.307455,-3.4488,-0.9808,0.0747,0.1342,0.0064
2017-12-08,HARV,-4.228585,-5.8483,-3.2235,0.0331,0.1328,0.0043
2017-12-09,HARV,-2.18233,-3.1968,-1.2167,0.0061,0.1336,0.0018
2017-12-10,HARV,-4.99127,-7.4135,-3.8358,0.1003,0.1326,0.0075
2017-12-11,HARV,-3.332015,-4.198,-2.42,0.0438,0.1331,0.0049
2017-12-12,HARV,-2.567565,-3.9603,-1.4646,0.0154,0.1335,0.0029
2017-12-13,HARV,-10.97754,-12.3442,-9.9355,0.0137,0.1298,0.0028
2017-12-14,HARV,-10.07031,-11.065,-8.905,0.0316,0.1304,0.0042
2017-12-15,HARV,-12.764825,-15.2572,-10.9789,0.376,0.1325,0.0145
2017-12-16,HARV,-9.83127,-12.6452,-8.0095,0.0677,0.1312,0.0061
2017-12-17,HARV,-12.575585,-14.7065,-11.047,0.2083,0.131,0.0108
2017-12-18,HARV,-6.87808,-8.0998,-5.7244,0.0117,0.1316,0.0026
2017-12-19,HARV,0.146225,-0.7604,1.2335,0.0861,0.1352,0.0069
2017-12-20,HARV,1.1731375,-0.5171,2.6006,0.0376,0.1353,0.0046
2017-12-21,HARV,-5.90175625,-7.2465,-4.4758,0.0291,0.1323,0.004
2017-12-22,HARV,-7.358625,-8.1682,-6.1647,0.0043,0.1314,0.0015
2017-12-23,HARV,-2.951975,-3.5213,-2.3403,0.0172,0.1331,0.0031
2017-12-24,HARV,-2.42850625,-3.3835,-1.4623,0.0099,0.1335,0.0023
2017-12-25,HARV,-6.2805625,-7.5218,-5.1568,0.0035,0.1319,0.0014
2017-12-26,HARV,-10.4641125,-11.3501,-9.5441,0.0372,0.1302,0.0046
2017-12-27,HARV,-15.30633125,-16.1031,-14.7608,0.0388,0.1279,0.0046
2017-12-28,HARV,-19.53355625,-20.292,-18.4926,0.0136,0.1262,0.0027
2017-12-29,HARV,-21.38283125,-22.4254,-20.1719,0.01,0.1255,0.0024
2017-12-30,HARV,-18.86909375,-20.1702,-17.3143,0.5187,0.131,0.017
2017-12-31,HARV,-18.14236875,-19.4835,-16.6009,0.0297,0.1272,0.0041
2018-01-01,HARV,-21.9365,-22.8068,-21.1056,0.0165,0.125,0.003
2018-01-02,HARV,-19.30645625,-20.0669,-18.4112,0.0938,0.1268,0.0072
2018-01-03,HARV,-13.35453125,-14.6461,-12.3747,0.2424,0.1305,0.0116
2018-01-04,HARV,-9.854075,-10.9357,-8.5385,0.0318,0.1306,0.0042
2018-01-05,HARV,-15.91015,-17.2025,-14.4607,0.0161,0.1279,0.003
2018-01-06,HARV,-18.78153125,-19.7891,-17.8248,0.0078,0.1265,0.0025
2018-01-07,HARV,-23.46203125,-24.2818,-22.5543,0.1455,0.1263,0.0112
2018-01-08,HARV,-9.55494375,-10.8399,-8.5566,0.0357,0.1304,0.0045
2018-01-09,HARV,-2.96200625,-3.8199,-2.1418,0.0281,0.1333,0.004
2018-01-10,HARV,-8.2738375,-10.1638,-6.5989,0.4493,0.1348,0.0158
2018-01-11,HARV,2.849875,2.1883,3.7203,0.0452,0.1361,0.0051
2018-01-12,HARV,11.4040875,9.8977,12.5036,0.0597,0.1397,0.0058
2018-01-13,HARV,9.944075,1.9607,14.2103,4.0527,0.1689,0.0489
2018-01-14,HARV,-14.987166666666667,-15.3646,-14.5801,0.0067,0.1279,0.0019
2018-01-15,HARV,-15.486966666666667,-15.7665,-15.12,0.0083,0.1277,0.0022
2018-01-16,HARV,-8.828416666666666,-9.1158,-8.534,0.0092,0.1305,0.0023
2018-01-17,HARV,-2.38035625,-2.969,-1.5504,0.001,0.1334,7e-4
2018-01-18,HARV,-11.51430625,-11.9816,-10.9531,0.0144,0.1295,0.0028
2018-01-19,HARV,-8.42690625,-9.4724,-7.4597,0.2704,0.133,0.0123
2018-01-20,HARV,-1.3953875,-1.9754,-0.79,0.0401,0.1341,0.0047
2018-01-21,HARV,0.8701125,-0.2941,1.5267,0.0472,0.135,0.0051
2018-01-22,HARV,0.7655562499999999,0.3555,1.2259,0.0165,0.1348,0.003
2018-01-23,HARV,-0.12794545454545456,-1.4275,0.915,0.03,0.1348,0.0054
2018-01-24,HARV,-0.36974375,-2.2089,3.1598,0.7281,0.1404,0.0202
2018-01-25,HARV,-9.7307,-10.3085,-8.5422,0.0094,0.1304,0.0023
2018-01-26,HARV,-12.2649625,-14.1361,-11.1477,0.5299,0.1335,0.0172
2018-01-27,HARV,-2.137825,-3.1759,-0.4247,0.0802,0.1342,0.0067
2018-01-28,HARV,4.82775625,4.2655,5.2785,0.0418,0.1366,0.0048
2018-01-29,HARV,-0.68363125,-1.3376,0.4842,0.0252,0.1343,0.0037
2018-01-30,HARV,-5.8426,-6.539,-4.6211,0.0065,0.1321,0.0019
2018-01-31,HARV,-11.581949999999999,-12.1076,-10.5969,0.01,0.1296,0.0024
2018-02-01,HARV,-4.26154375,-4.8715,-2.9431,0.0198,0.1329,0.0033
2018-02-02,HARV,-4.98896875,-7.0288,-2.1737,0.1229,0.1342,0.0083
2018-02-03,HARV,-16.776325,-18.1924,-15.2516,0.1684,0.129,0.0097
2018-02-04,HARV,-3.70871875,-4.7389,-2.3946,0.0211,0.1332,0.0034
2018-02-05,HARV,0.1503125,-0.2064,0.7342,0.0042,0.1344,0.0015
2018-02-06,HARV,-9.0892125,-9.8332,-7.6977,0.0125,0.1308,0.0026
2018-02-07,HARV,-8.32643125,-9.4747,-7.3765,0.2094,0.1323,0.0108
2018-02-08,HARV,-8.95681875,-9.8328,-7.5139,0.0379,0.1311,0.0047
2018-02-09,HARV,-11.80749375,-13.7059,-10.3679,0.6337,0.1346,0.0188
2018-02-10,HARV,0.47680625,-0.2585,1.1727,0.0105,0.1346,0.0024
2018-02-11,HARV,4.3846,3.3391,5.0419,0.0467,0.1366,0.0051
2018-02-12,HARV,0.86969375,0.2059,1.8826,0.0174,0.1349,0.0031
2018-02-13,HARV,-8.91466875,-9.8235,-7.3415,0.1312,0.132,0.0085
2018-02-14,HARV,-2.61553125,-3.5631,-1.2761,0.0092,0.1336,0.0023
2018-02-15,HARV,2.33445,1.1196,5.029,0.5763,0.142,0.0203
2018-02-16,HARV,7.26618125,6.1225,8.0197,0.0235,0.1378,0.0036
2018-02-17,HARV,-6.63725625,-7.4023,-5.0648,0.0697,0.1323,0.0062
2018-02-18,HARV,-3.02391875,-3.4717,-2.1112,0.015,0.1333,0.0029
2018-02-19,HARV,-3.905225,-6,-2.5079,0.3148,0.1355,0.0132
2018-02-20,HARV,6.922975,6.6252,7.2982,0.0188,0.1374,0.0032
2018-02-21,HARV,12.10240625,11.6055,12.975,0.0051,0.1397,0.0017
2018-02-22,HARV,1.86463125,1.1579,3.0463,0.0112,0.1355,0.0025
2018-02-23,HARV,-4.17274375,-4.9522,-2.4042,0.0823,0.1337,0.0068
2018-02-24,HARV,3.07120625,1.9648,3.7607,0.0634,0.136,0.0059
2018-02-25,HARV,-0.99390625,-1.9429,0.1051,0.0176,0.1342,0.0033
2018-02-26,HARV,0.42968125,-0.269,1.4744,0.0648,0.1351,0.006
2018-02-27,HARV,-1.8077875,-3.9807,0.191,0.4723,0.1379,0.0162
2018-02-28,HARV,2.0686625,0.1948,3.7811,0.2868,0.1374,0.0126
2018-03-01,HARV,5.68369375,3.1391,7.4682,0.3638,0.1398,0.0142
2018-03-02,HARV,0.513275,0.1497,1.1538,0.0016,0.1346,9e-4
2018-03-03,HARV,0.0034687500000000057,-0.6627,0.8373,0.013,0.1345,0.0027
2018-03-04,HARV,0.4082875,-0.0566,1.4445,0.0088,0.1348,0.0022
2018-03-05,HARV,-1.78590625,-2.3446,-0.4354,0.0171,0.134,0.0031
2018-03-06,HARV,-3.028275,-4.6949,-1.14,0.3287,0.1356,0.0135
2018-03-07,HARV,-1.863575,-2.4639,-0.9353,0.0026,0.1337,0.0012
2018-03-08,HARV,-2.357025,-2.6745,-1.6375,7e-4,0.1334,6e-4
2018-03-09,HARV,-5.060025,-5.5427,-4.0387,0.01,0.1324,0.0024
2018-03-10,HARV,-2.37263125,-2.8654,-1.2746,0.0383,0.1338,0.0046
2018-03-11,HARV,-2.88455625,-3.6418,-1.4241,0.0315,0.1336,0.0042
2018-03-12,HARV,-3.228825,-4.2275,-1.4674,0.0745,0.134,0.0064
2018-03-13,HARV,-2.28949375,-2.9117,-1.3203,0.0037,0.1335,0.0014
2018-03-14,HARV,-3.61363125,-4.17,-2.6492,0.0045,0.1329,0.0016
2018-03-15,HARV,-3.0119875,-3.5955,-1.6897,0.0892,0.134,0.007
2018-03-16,HARV,-4.25615,-4.9321,-2.9747,0.0809,0.1334,0.0068
2018-03-17,HARV,-6.26748125,-7.3814,-4.0079,0.1062,0.1332,0.0077
2018-03-18,HARV,-12.596125,-13.9948,-10.2191,0.0915,0.1302,0.0071
2018-03-19,HARV,-9.7133375,-10.645,-7.876,0.0487,0.1311,0.0052
2018-03-20,HARV,-7.50579375,-8.8023,-5.253,0.1089,0.1327,0.0078
2018-03-21,HARV,-3.37045,-3.7938,-2.3559,0.0076,0.1331,0.0021
2018-03-22,HARV,-0.41125625,-1.1435,0.8077,0.0132,0.1345,0.0027
2018-03-23,HARV,-0.6666875,-1.4304,1.2468,0.0471,0.135,0.0051
2018-03-24,HARV,-1.03044375,-1.8244,1.2124,0.1272,0.1356,0.0084
2018-03-25,HARV,-1.7838687500000001,-2.3537,-0.9704,0.0101,0.1337,0.0024
2018-03-26,HARV,-2.1713875,-3.5468,-0.1074,0.0628,0.1343,0.0059
2018-03-27,HARV,-2.39865625,-5.8825,0.8501,0.886,0.1405,0.0222
2018-03-28,HARV,0.97591875,-0.1498,2.4055,0.1397,0.1362,0.0088
2018-03-29,HARV,3.81264375,0.7986,6.646,0.4326,0.14,0.0155
2018-03-30,HARV,9.1471375,8.4006,9.9319,0.0255,0.1385,0.0038
2018-03-31,HARV,0.41064,-1.4876,2.5253,0.1073,0.1358,0.0077
2018-04-01,HARV,4.62582,3.8107,6.0745,0.0333,0.1369,0.0043
2018-04-02,HARV,-3.534005,-4.1624,-2.5519,0.009,0.133,0.0022
2018-04-03,HARV,-0.453965,-2.1065,2.2373,0.1351,0.136,0.0087
2018-04-04,HARV,2.16071,1.56,3.4213,0.0258,0.1357,0.0038
2018-04-05,HARV,-4.51665,-5.3767,-2.878,0.04,0.1331,0.0047
2018-04-06,HARV,-3.80901,-7.0621,-0.8016,0.4864,0.1367,0.0164
2018-04-07,HARV,-2.090275,-2.4905,-1.3736,0.0179,0.1337,0.0032
2018-04-08,HARV,-3.52719,-5.2283,-1.0074,0.1199,0.1343,0.0082
2018-04-09,HARV,-4.55278,-5.5317,-2.7295,0.1168,0.1339,0.0081
2018-04-10,HARV,-1.05735,-1.7994,0.0719,0.0329,0.1343,0.0043
2018-04-11,HARV,-0.613255,-4.4749,2.0971,0.7611,0.1403,0.0206
2018-04-12,HARV,1.69696,-2.6005,5.0742,0.8795,0.1422,0.0221
2018-04-13,HARV,9.213295,4.6965,12.5662,0.4167,0.1421,0.0152
2018-04-14,HARV,9.17939,7.3682,11.5098,0.1898,0.1405,0.0103
2018-04-15,HARV,-2.455855,-3.3655,-1.2964,0.0257,0.1336,0.0038
2018-04-16,HARV,-0.466605,-1.1268,0.5667,0.0094,0.1343,0.0023
2018-04-17,HARV,1.275715,0.6315,2.5769,0.018,0.1353,0.0032
2018-04-18,HARV,0.07833,-0.9898,2.1446,0.0925,0.1357,0.0072
2018-04-19,HARV,0.191995,-0.3154,1.0343,0.0052,0.1345,0.0017
2018-04-20,HARV,-0.11815,-1.3306,1.7564,0.0542,0.1351,0.0055
2018-04-21,HARV,1.733775,-1.5787,4.7602,0.238,0.1377,0.0115
2018-04-22,HARV,4.554925,-1.2229,7.6871,0.9715,0.1437,0.0232
2018-04-23,HARV,7.102705,-0.0359,10.4455,0.9984,0.1447,0.0236
2018-04-24,HARV,7.21112,2.1713,10.4999,1.3742,0.1474,0.0276
2018-04-25,HARV,7.802205,7.2479,8.8769,0.0057,0.1379,0.0018
2018-04-26,HARV,10.73415,9.8146,11.8171,0.0255,0.1392,0.0038
2018-04-27,HARV,8.28371,4.9181,11.697,0.6156,0.1429,0.0185
2018-04-28,HARV,8.666915,7.9049,10.0183,0.0561,0.1388,0.0056
2018-04-29,HARV,7.87307,7.419,8.8292,0.0065,0.1379,0.0019
2018-04-30,HARV,2.63571,1.8207,3.7558,0.0208,0.1358,0.0034
2018-05-01,HARV,6.120645,2.5894,8.5404,0.2592,0.1387,0.012
2018-05-02,HARV,16.48901,9.123,20.1672,1.0265,0.1485,0.0239
2018-05-03,HARV,20.301005,15.6967,24.1912,0.903,0.1501,0.0224
2018-05-04,HARV,18.70265,17.3517,20.5694,0.0812,0.1432,0.0067
2018-05-05,HARV,10.18359,8.7865,12.2086,0.1677,0.1407,0.0097
2018-05-06,HARV,12.864685,12.0923,13.8819,0.1053,0.1407,0.0076
2018-05-07,HARV,11.142150000000001,8.3655,14.1092,0.3065,0.1414,0.013
2018-05-08,HARV,11.08044375,8.251,15.3208,0.477,0.1436,0.0163
2018-05-09,HARV,15.199075,9.8592,19.0077,1.3618,0.1513,0.0275
2018-05-10,HARV,8.32675,5.89,11.7067,0.1492,0.1403,0.0091
2018-05-11,HARV,12.10703125,10.6495,13.496,0.0432,0.1401,0.0049
2018-05-12,HARV,7.695825,7.2574,8.6525,0.0025,0.1378,0.0012
2018-05-13,HARV,6.50206875,5.0437,8.9546,0.1,0.1385,0.0075
2018-05-14,HARV,10.12966875,8.8751,12.3227,0.0689,0.1398,0.0062
2018-05-15,HARV,14.3080375,13.316,16.188,0.0289,0.1413,0.004
2018-05-16,HARV,11.94329375,10.6148,13.009,0.1401,0.1408,0.0088
2018-05-17,HARV,13.29635625,12.2761,14.6952,0.038,0.1406,0.0046
2018-05-18,HARV,12.39820625,11.6521,13.629,0.0345,0.1401,0.0044
2018-05-19,HARV,8.484825,5.7528,11.7979,0.251,0.1405,0.0118
2018-05-20,HARV,15.59500625,14.8481,16.7816,0.0104,0.1414,0.0024
2018-05-21,HARV,12.489318749999999,9.808,14.8423,0.2514,0.1412,0.0118
2018-05-22,HARV,14.399280000000001,11.8205,18.6071,0.6405,0.1472,0.0189
2018-05-23,HARV,13.41059,11.8644,16.1712,0.1358,0.1421,0.0087
2018-05-24,HARV,14.49841,12.727,16.5629,0.0875,0.1418,0.007
2018-05-25,HARV,15.156179999999999,11.2334,19.0519,0.5464,0.1452,0.0174
2018-05-26,HARV,20.67148,17.479,23.0716,0.28,0.1455,0.0125
2018-05-27,HARV,11.703735,10.706,12.7456,0.0307,0.1397,0.0041
2018-05-28,HARV,8.447849999999999,7.4408,9.7439,0.026,0.1383,0.0038
2018-05-29,HARV,16.2471,14.355,19.2123,0.3051,0.1445,0.013
2018-05-30,HARV,16.34348,14.4614,18.2988,0.0897,0.1425,0.0071
2018-05-31,HARV,16.439985,13.5838,19.0847,0.1655,0.1436,0.0096
2018-06-01,HARV,18.612325,17.6418,20.3186,0.0349,0.143,0.0044
2018-06-02,HARV,21.35246,19.5317,23.2639,0.1118,0.1451,0.0079
2018-06-03,HARV,12.831585,11.6014,14.7259,0.1066,0.1411,0.0077
2018-06-04,HARV,7.19794,6.5564,8.2301,0.011,0.1376,0.0025
2018-06-05,HARV,10.33073,8.6434,13.0092,0.1658,0.141,0.0096
2018-06-06,HARV,11.46615,9.3558,13.629,0.137,0.141,0.0087
2018-06-07,HARV,12.093325,10.588,14.5886,0.1759,0.1415,0.0099
2018-06-08,HARV,14.458995,11.8708,17.1249,0.2528,0.1429,0.0119
2018-06-09,HARV,16.253915,12.6664,18.3707,0.1808,0.143,0.01
2018-06-10,HARV,15.687445,13.0719,17.7803,0.1701,0.1425,0.0097
2018-06-11,HARV,12.39999,10.8111,14.957,0.1502,0.1415,0.0091
2018-06-12,HARV,12.72707,10.7499,15.0777,0.1019,0.1411,0.0075
2018-06-13,HARV,15.50751,13.1854,17.6452,0.1296,0.1421,0.0085
2018-06-14,HARV,17.491935,15.8461,19.5479,0.0639,0.143,0.006
2018-06-15,HARV,13.11661,12.4485,14.1258,0.0153,0.1402,0.0029
2018-06-16,HARV,15.297385,12.298,17.7802,0.1716,0.1431,0.0098
2018-06-17,HARV,18.34939,14.5145,21.9136,0.4243,0.1456,0.0154
2018-06-18,HARV,19.956435,17.6062,22.2774,0.1824,0.1447,0.0101
2018-06-19,HARV,18.8146,17.8155,20.0185,0.093,0.1434,0.0072
2018-06-20,HARV,16.550335,12.503,19.2848,0.6983,0.1462,0.0197
2018-06-21,HARV,16.98074,13.9936,19.7447,0.7647,0.1475,0.0206
2018-06-22,HARV,14.858745,12.8574,17.1838,0.0991,0.1418,0.0074
2018-06-23,HARV,12.964690000000001,11.7515,14.0333,0.0422,0.1403,0.0048
2018-06-24,HARV,14.46556,13.5527,15.8853,0.0252,0.141,0.0037
2018-06-25,HARV,15.43031,14.7003,16.2383,0.0435,0.1415,0.0049
2018-06-26,HARV,13.54863,10.4053,16.5374,0.2916,0.1429,0.0127
2018-06-27,HARV,15.84073,14.6089,17.6392,0.0405,0.1418,0.0047
2018-06-28,HARV,18.354955,17.8064,18.814,0.0054,0.1423,0.0017
2018-06-29,HARV,19.418525,17.6799,21.2919,0.0865,0.144,0.0069
2018-06-30,HARV,21.512,18.6669,23.9986,0.1527,0.1452,0.0092
2018-07-01,HARV,24.033425,20.5328,26.7726,0.3924,0.1478,0.0148
2018-07-02,HARV,22.816705,20.3767,25.0947,0.0993,0.1457,0.0074
2018-07-03,HARV,23.16297,21.2478,25.1714,0.1124,0.1454,0.0079
2018-07-04,HARV,23.82933,20.7493,26.1131,0.1171,0.146,0.0081
2018-07-05,HARV,22.699605,21.5841,25.1535,0.1343,0.1459,0.0086
2018-07-06,HARV,22.9304,22.3066,24.0279,0.0754,0.145,0.0065
2018-07-07,HARV,13.74797,10.7532,15.9094,0.2205,0.1416,0.0111
2018-07-08,HARV,17.12615,13.0331,20.8996,0.7781,0.1487,0.0208
2018-07-09,HARV,17.83263,15.5116,20.2675,0.1202,0.1437,0.0082
2018-07-10,HARV,19.66543,17.2019,22.1391,0.1685,0.145,0.0097
2018-07-11,HARV,19.6138,18.3502,21.1526,0.0489,0.1434,0.0052
2018-07-12,HARV,16.903715000000002,14.5384,19.0581,0.1111,0.1431,0.0079
2018-07-13,HARV,17.73943,15.2678,20.5185,0.7053,0.1473,0.0198
2018-07-14,HARV,16.538635,15.2481,18.1648,0.044,0.142,0.0049
2018-07-15,HARV,20.895825,19.2946,23.0896,0.1689,0.145,0.0097
2018-07-16,HARV,21.929380000000002,18.784300000000002,24.3773,0.1781,0.1457,0.0099
2018-07-17,HARV,22.203855,20.9906,23.9436,0.0407,0.1447,0.0048
2018-07-18,HARV,17.22512,16.5312,17.9812,0.0352,0.1421,0.0044
2018-07-19,HARV,15.563145,12.282,18.6702,0.1971,0.1436,0.0105
2018-07-20,HARV,17.382705,14.0866,20.3244,0.2654,0.1449,0.0121
2018-07-21,HARV,16.343785,14.2071,18.3505,0.1746,0.1434,0.0098
2018-07-22,HARV,16.36045,15.6265,17.5872,0.011,0.1418,0.0025
2018-07-23,HARV,21.66845,21.2074,22.2188,0.0056,0.1438,0.0018
2018-07-24,HARV,21.500735,20.8152,22.1622,0.0748,0.1443,0.0064
2018-07-25,HARV,22.006165,20.6226,23.3382,0.0778,0.1445,0.0066
2018-07-26,HARV,20.656515,20.1488,21.6681,0.0083,0.1435,0.0021
2018-07-27,HARV,20.997565,19.8564,22.9351,0.1372,0.1447,0.0087
2018-07-28,HARV,19.71561,17.9888,21.3611,0.0917,0.1437,0.0071
2018-07-29,HARV,17.76992,16.8587,19.2302,0.1419,0.1435,0.0089
2018-07-30,HARV,17.36185,14.6216,19.9028,0.5096,0.1457,0.0168
2018-07-31,HARV,19.077975000000002,17.0135,21.6491,0.2464,0.145,0.0117
2018-08-01,HARV,18.65757,17.5253,20.4544,0.0818,0.1432,0.0067
2018-08-02,HARV,22.53474,21.7077,23.6127,0.0446,0.1446,0.005
2018-08-03,HARV,22.24488,21.1727,23.5439,0.0652,0.1447,0.006
2018-08-04,HARV,21.6208,21.2605,22.4056,0.0027,0.1438,0.0012
2018-08-05,HARV,19.913905,18.319,21.8822,0.0981,0.1441,0.0074
2018-08-06,HARV,21.945555,19.4629,24.1615,0.1794,0.1454,0.01
2018-08-07,HARV,23.011045,21.0187,25.0119,0.0826,0.1456,0.0068
2018-08-08,HARV,20.63272,19.8949,21.9214,0.0477,0.1438,0.0051
2018-08-09,HARV,20.64236,20.0339,21.9982,0.0987,0.1443,0.0074
2018-08-10,HARV,19.62795,17.3301,21.6237,0.1993,0.1447,0.0105
2018-08-11,HARV,17.92849,17.189,19.424,0.0587,0.1429,0.0057
2018-08-12,HARV,18.19130625,17.6638,19.1659,0.0048,0.1424,0.0016
2018-08-13,HARV,18.57563,18.1229,19.5056,0.0028,0.1425,0.0013
2018-08-14,HARV,20.064333333333334,19.3965,20.9509,0.0053,0.1432,0.0033
2018-08-15,HARV,19.3090875,18.6876,20.2786,0.0271,0.143,0.0039
2018-08-16,HARV,21.478085,19.4853,23.3276,0.117,0.1451,0.0081
2018-08-17,HARV,19.29647,17.4671,21.5028,0.1468,0.1443,0.009
2018-08-18,HARV,21.165341176470587,20.5188,22.3326,0.0151,0.1438,0.0029
2018-08-19,HARV,16.753915,15.8256,18.1758,0.0398,0.142,0.0047
2018-08-20,HARV,16.018265,14.9656,17.6002,0.0582,0.142,0.0057
2018-08-21,HARV,14.23944,12.4148,16.8295,0.1432,0.142,0.0089
2018-08-22,HARV,17.14338,16.5809,18.2225,0.0134,0.142,0.0027
2018-08-23,HARV,14.466205,13.2232,15.7173,0.0333,0.141,0.0043
2018-08-24,HARV,14.77333,12.1164,17.8465,0.7709,0.1472,0.0207
2018-08-25,HARV,16.97614,14.5221,19.2379,0.537,0.1462,0.0173
2018-08-26,HARV,15.519105,13.7327,17.5568,0.3031,0.144,0.013
2018-08-27,HARV,19.848485,17.9453,21.8695,0.1264,0.1445,0.0084
2018-08-28,HARV,22.466373684210527,20.3989,24.9562,0.4104,0.1476,0.0164
2018-08-29,HARV,23.615683333333333,21.0965,25.6519,0.2597,0.1465,0.012
2018-08-30,HARV,22.33942857142857,20.2265,24.3278,0.0642,0.145,0.006
2018-08-31,HARV,15.22531,13.4522,17.1468,0.1229,0.142,0.0083
2018-09-01,HARV,14.11996,11.9163,15.7863,0.092,0.1413,0.0072
2018-09-02,HARV,16.4466375,14.2927,18.3053,0.0964,0.1424,0.0073
2018-09-03,HARV,21.35596875,19.4873,23.296,0.0634,0.1446,0.0059
2018-09-04,HARV,22.415456250000002,20.2898,23.9941,0.0761,0.1449,0.0065
2018-09-05,HARV,19.8768,18.2869,21.4683,0.014,0.1436,0.0028
2018-09-06,HARV,21.7963625,20.3336,23.2967,0.0106,0.1443,0.0024
2018-09-07,HARV,15.576224999999999,14.3891,16.8795,0.0152,0.1416,0.0029
2018-09-08,HARV,13.91748125,12.6963,15.1479,0.0114,0.1408,0.0025
2018-09-09,HARV,8.65714375,7.186,10.4041,0.028,0.1389,0.0039
2018-09-10,HARV,10.4285625,8.5036,12.2992,0.0277,0.1397,0.0039
2018-09-11,HARV,14.00065,12.6424,15.3717,0.0215,0.141,0.0035
2018-09-12,HARV,18.33831875,17.0006,19.8192,0.0073,0.1429,0.002
2018-09-13,HARV,16.517125,14.7905,18.1642,0.0454,0.1422,0.005
2018-09-14,HARV,16.0193875,13.933,17.9869,0.0679,0.1425,0.0061
2018-09-15,HARV,17.0677875,15.7092,18.5167,0.0217,0.1424,0.0035
2018-09-16,HARV,18.54585625,16.0249,21.6499,0.2349,0.1452,0.0114
2018-09-17,HARV,18.37338125,17.098,19.6623,0.0294,0.1428,0.004
2018-09-18,HARV,18.818875000000002,17.2053,20.8387,0.411,0.1463,0.0151
2018-09-19,HARV,17.50389375,15.8417,18.984,0.068,0.1429,0.0061
2018-09-20,HARV,12.77986875,11.2942,14.393,0.0346,0.1406,0.0044
2018-09-21,HARV,12.99108125,11.6314,14.2908,0.0085,0.1405,0.0022
2018-09-22,HARV,14.63455625,13.498,15.565,0.0279,0.1411,0.0039
2018-09-23,HARV,7.850875,4.0366,11.1808,2.0083,0.153,0.0334
2018-09-24,HARV,9.0596125,7.7439,10.2904,0.0141,0.1388,0.0028
2018-09-25,HARV,8.33028125,7.0226,9.4517,0.0187,0.1384,0.0032
2018-09-26,HARV,19.7438625,18.368,21.0266,0.0143,0.1434,0.0028
2018-09-27,HARV,12.18060625,10.5837,14.019,0.1294,0.1411,0.0085
2018-09-28,HARV,10.30838125,9.1023,11.4611,0.0026,0.1392,0.0012
2018-09-29,HARV,11.24675,9.5707,12.9627,0.0452,0.1401,0.005
2018-09-30,HARV,8.028225,5.2442,10.5727,0.4205,0.142,0.0153
2018-10-01,HARV,13.6510125,12.2388,15.145,0.0335,0.141,0.0043
2018-10-02,HARV,10.11943125,8.981,11.2864,0.0015,0.1391,9e-4
2018-10-03,HARV,11.9882375,10.5414,13.4838,0.0427,0.1402,0.0049
2018-10-04,HARV,14.08493125,12.8689,15.4605,0.0072,0.141,0.002
2018-10-05,HARV,7.549375,5.9549,8.9535,0.0795,0.1383,0.0066
2018-10-06,HARV,8.19016875,6.3856,9.8739,0.0583,0.1386,0.0057
2018-10-07,HARV,16.2113875,14.7625,17.5244,0.028,0.1419,0.0039
2018-10-08,HARV,10.036681250000001,8.1586,12.3944,0.1077,0.1399,0.0077
2018-10-09,HARV,15.349668750000001,13.8813,16.6704,0.0236,0.1416,0.0036
2018-10-10,HARV,18.4440375,17.2094,19.7643,0.0184,0.1429,0.0032
2018-10-11,HARV,19.74371875,18.586,20.884,0.0063,0.1433,0.0019
2018-10-12,HARV,11.77688125,10.2511,13.4475,0.0247,0.1402,0.0037
2018-10-13,HARV,5.01215625,3.7153,6.2846,0.0267,0.137,0.0039
2018-10-14,HARV,2.9497,1.043,4.9568,0.2325,0.1377,0.0114
2018-10-15,HARV,6.2534875,4.61,7.6842,0.0566,0.1379,0.0056
2018-10-16,HARV,3.6112125,1.9113,5.4161,0.059,0.1368,0.0057
2018-10-17,HARV,3.1768125,-0.1138,5.4415,0.3753,0.1395,0.0144
2018-10-18,HARV,-1.09390625,-2.6669,0.7015,0.0345,0.1347,0.0044
2018-10-19,HARV,-0.08076875000000001,-2.0344,2.6768,0.3939,0.1378,0.0148
2018-10-20,HARV,9.402212500000001,8.1698,10.6759,0.007,0.1389,0.002
2018-10-21,HARV,3.0199625,1.7312,3.7976,0.0171,0.136,0.0031
2018-10-22,HARV,-1.59135625,-3.7061,0.6168,0.1781,0.1357,0.0099
2018-10-23,HARV,3.29403125,1.4737,4.9102,0.0798,0.1368,0.0067
2018-10-24,HARV,3.11300625,1.8447,4.4072,0.0054,0.1362,0.0017
2018-10-25,HARV,1.1629687499999999,-0.2524,2.6842,0.0197,0.1355,0.0033
2018-10-26,HARV,-2.6545125,-4.4311,-0.5786,0.0326,0.1343,0.0043
2018-10-27,HARV,1.78135,0.3589,2.8638,0.0088,0.1355,0.0022
2018-10-28,HARV,2.434325,1.2075,3.7207,0.0063,0.1359,0.0019
2018-10-29,HARV,5.17298125,3.8885,6.3987,0.0129,0.1371,0.0027
2018-10-30,HARV,1.4732625,-0.0687,3.55,0.0873,0.1363,0.007
2018-10-31,HARV,-1.4874,-3.8423,1.2088,0.1716,0.1359,0.0098
