date,siteID,daily_mean,daily_min,daily_max,daily_var,midday_mean,midday_min,midday_max,midday_var,midday_expuncert,midday_meanstderr
2017-08-01,HARV,21.62672711,15.5982,27.912,0.013959939,20.52683,17.1435,22.6469,0.3585,0.1461,0.0141
2017-08-02,HARV,21.12132346,16.7465,28.6156,0.140703253,20.98161875,18.2729,24.3566,0.4463,0.148,0.0157
2017-08-03,HARV,20.22122844,15.3943,26.166,0.00247467,17.777665,15.6199,19.8457,0.3098,0.1446,0.0131
2017-08-04,HARV,20.95339667,17.817,26.504,0.010535301,18.956975,18.0554,20.225,0.0338,0.1431,0.0043
2017-08-05,HARV,19.58786333,17.8838,22.2833,0.00224927,19.54377,18.9826,20.3465,0.0049,0.143,0.0016
2017-08-06,HARV,16.38281208,10.961,21.1278,0.001805529,13.80636,11.99,15.4131,0.0536,0.1411,0.0055
2017-08-07,HARV,15.91723625,11.1708,20.0625,0.003320347,15.41104,12.5345,17.2697,0.3581,0.144,0.0141
2017-08-08,HARV,17.13175542,14.71,22.2262,0.002401248,15.57096,14.8201,16.7352,0.0195,0.1415,0.0033
2017-08-09,HARV,18.30735375,10.9633,25.3847,0.004572137,15.59689,12.6619,18.1936,0.2409,0.1432,0.0116
2017-08-10,HARV,19.74441955,14.8481,26.3054,0.014815456,18.094605,15.4998,21.0904,0.3089,0.1452,0.0131
2017-08-11,HARV,20.20853458,14.7007,25.5474,0.004633901,17.859785,15.6268,20.9577,0.3523,0.1459,0.014
2017-08-12,HARV,18.15594292,14.5594,22.9082,0.001036299,15.681135,14.751,16.9816,0.053,0.1417,0.0054
2017-08-13,HARV,20.05806792,16.9144,24.3969,0.002445407,18.26631,16.9955,19.4252,0.0263,0.1426,0.0038
2017-08-14,HARV,18.38969386,13.3124,23.7981,0.024030509,17.218655,14.0708,19.467,0.2595,0.1438,0.012
2017-08-15,HARV,18.53735917,16.0157,22.1143,0.001030094,17.21162,16.0157,18.4912,0.0322,0.1422,0.0042
2017-08-16,HARV,19.93869958,16.1038,24.7248,0.002047186,17.924855,16.1431,20.0834,0.1285,0.1437,0.0084
2017-08-17,HARV,16.92026292,9.865,23.9689,0.006565104,13.65324,10.7691,16.2536,0.3528,0.1426,0.014
2017-08-18,HARV,18.88315292,15.2177,23.7005,8.18E-04,17.46993,15.8778,19.124,0.0903,0.1429,0.0071
2017-08-19,HARV,22.5205,19.4363,26.8262,0.00530462,20.6626,19.4363,22.0251,0.058,0.144,0.0057
2017-08-20,HARV,20.24281583,16.4053,25.7395,0.00740505,18.434755,16.8426,20.4012,0.0599,0.1433,0.0058
2017-08-21,HARV,19.97180125,14.9028,26.4938,0.003437581,18.23399,15.6476,20.7406,0.2947,0.1443,0.0128
2017-08-22,HARV,22.41061625,18.0171,29.003,0.001999376,20.01278,18.3953,21.7378,0.0634,0.1436,0.0059
2017-08-23,HARV,20.60691833,16.3416,25.8723,0.011294184,18.389825,16.6001,19.7222,0.0952,0.143,0.0073
2017-08-24,HARV,16.28729208,11.3885,24.6997,0.015951961,14.67187,12.4751,16.5225,0.1165,0.1416,0.008
2017-08-25,HARV,15.98689417,12.5739,21.2548,0.006541562,14.1148,12.7853,15.6408,0.0982,0.1413,0.0074
2017-08-26,HARV,14.35888167,9.6652,20.5499,0.00177231,12.584555,10.3147,14.7748,0.1479,0.1412,0.0091
2017-08-27,HARV,15.27001917,9.169,21.5693,0.012616646,13.340765,9.7867,16.0688,0.3264,0.1424,0.0135
2017-08-28,HARV,15.288285,9.3795,22.7361,0.004309837,13.57662,9.8956,16.4465,0.3073,0.1421,0.0131
2017-08-29,HARV,12.98666192,9.5396,16.8907,0.001303113,10.950645,9.6833,12.6387,0.0583,0.1398,0.0057
2017-08-30,HARV,14.90039917,11.1875,21.0006,0.003405518,12.767635,12.1023,14.1022,0.0387,0.1404,0.0046
2017-08-31,HARV,15.41254792,10.6712,20.3128,0.006562319,14.24771,12.0601,16.0133,0.3042,0.1433,0.013
2017-09-01,HARV,11.41841333,5.5632,17.7531,0.001359152,7.95348,6.0716,10.3788,0.1245,0.1393,0.0083
2017-09-02,HARV,11.44051458,4.8167,18.8257,0.009734782,8.689075,5.5036,11.7535,0.9358,0.1454,0.0228
2017-09-03,HARV,11.30472167,9.2125,14.483,9.73E-04,10.16631,9.4223,11.0076,0.0504,0.139,0.0053
2017-09-04,HARV,15.32482417,10.2818,22.5667,0.00121542,12.75836,11.0301,14.841,0.1346,0.1416,0.0086
2017-09-05,HARV,20.0349325,16.1665,26.1617,0.002743854,18.04671,16.8051,19.8775,0.0433,0.1429,0.0049
2017-09-06,HARV,16.61942292,12.1022,21.2345,0.008979131,17.72895,16.6029,18.8947,0.0117,0.1423,0.0026
2017-09-07,HARV,14.95584583,11.5284,19.3724,0.015802064,13.6882,12.7617,14.7071,0.0067,0.1404,0.0019
2017-09-08,HARV,12.38017875,8.8764,17.4593,0.005062923,10.85656,9.1961,12.5889,0.0688,0.1402,0.0062
2017-09-09,HARV,12.36344958,8.4573,17.8987,0.002626231,10.40799,8.5811,12.3968,0.0743,0.1398,0.0064
2017-09-10,HARV,13.410175,9.4584,19.1296,0.002053375,11.289045,9.6031,13.1546,0.0677,0.1403,0.0061
2017-09-11,HARV,14.03298667,8.6189,21.4929,0.004095214,11.30572667,9.7064,12.6624,0.135,0.1405,0.0087
2017-09-12,HARV,17.10599,10.6208,25.2672,0.007626931,13.817005,11.1625,17.4396,0.4242,0.1439,0.0154
2017-09-13,HARV,17.68957917,10.9643,24.4328,0.006368426,14.194925,11.2665,18.8257,0.5058,0.1456,0.0168
2017-09-14,HARV,19.6453525,16.8569,24.068,0.001885259,18.48366,17.4168,19.8629,0.0339,0.1427,0.0043
2017-09-15,HARV,19.9651852,17.2963,25.0811,0.004253271,18.87297,17.4755,20.5398,0.0457,0.1432,0.005
2017-09-16,HARV,20.45844896,16.5797,26.3037,0.004964494,17.8227125,16.5797,19.2134,0.0185,0.1425,0.0032
2017-09-17,HARV,20.42054715,15.8552,27.201,0.006734468,18.184625,16.0042,21.2856,0.2649,0.1449,0.0121
2017-09-18,HARV,18.15585928,15.314,21.2057,0.001093331,16.579025,15.314,17.9062,0.0084,0.1418,0.0022
2017-09-19,HARV,17.48735208,14.6849,21.1049,4.06E-04,15.973575,14.7119,17.4228,0.0167,0.1417,0.003
2017-09-20,HARV,18.6359544,16.6525,21.249,0.001604552,18.19544375,16.9811,19.2997,0.0046,0.1424,0.0016
2017-09-21,HARV,18.82976526,16.6431,21.3383,7.27E-05,18.01138125,17.0119,18.9247,0.0055,0.1423,0.0017
2017-09-22,HARV,17.1465,15.6002,19.9394,2.27E-07,15.6994,15.6943,15.7039,0,0.1409,5.00E-04
2017-09-23,HARV,21.59445,17.7417,25.5233,4.81E-06,NA,NA,NA,NA,NA,NA
2017-09-24,HARV,23.66756667,17.5331,28.5738,1.20E-07,NA,NA,NA,NA,NA,NA
2017-09-25,HARV,26.49116,22.8416,28.1365,9.82E-08,NA,NA,NA,NA,NA,NA
2017-09-26,HARV,25.6078,24.7409,26.4242,5.00E-07,NA,NA,NA,NA,NA,NA
2017-09-27,HARV,17.817975,16.435,19.7992,3.58E-08,NA,NA,NA,NA,NA,NA
2017-09-28,HARV,18.421325,17.0418,19.2088,1.49E-07,NA,NA,NA,NA,NA,NA
2017-09-29,HARV,9.8499,4.2505,14.9315,1.08E-07,NA,NA,NA,NA,NA,NA
2017-09-30,HARV,8.106175,6.8276,9.3979,2.50E-09,8.6013,8.5931,8.607,0,0.1378,6.00E-04
2017-10-01,HARV,8.961733333,6.439,13.207,2.43E-07,NA,NA,NA,NA,NA,NA
2017-10-02,HARV,8.1436,8.1403,8.1493,NA,NA,NA,NA,NA,NA,NA
2017-10-03,HARV,13.68876667,10.1431,15.8462,7.23E-06,NA,NA,NA,NA,NA,NA
2017-10-04,HARV,18.663425,13.1336,20.7965,5.92E-04,NA,NA,NA,NA,NA,NA
2017-10-05,HARV,17.13974583,13.7518,22.1992,0.001400435,15.21342,14.0058,17.4173,0.1746,0.1428,0.0099
2017-10-06,HARV,13.97250625,9.8353,18.1754,0.009794988,13.177465,10.9892,14.3522,0.1558,0.1413,0.0093
2017-10-07,HARV,16.31097083,11.0942,23.3357,0.006701369,13.744605,12.3609,15.3333,0.1091,0.1412,0.0078
2017-10-08,HARV,19.82795333,17.1967,22.0142,4.63E-05,20.218705,19.2238,21.3482,0.0383,0.1435,0.0046
2017-10-09,HARV,19.962375,18.3508,21.4408,5.77E-05,19.697585,18.9071,20.3875,0.0155,0.1429,0.0029
2017-10-10,HARV,18.75397708,13.6194,22.6054,0.003136926,16.779575,15.6954,17.8204,0.0519,0.1422,0.0054
2017-10-11,HARV,14.91261333,11.7908,18.8468,0.002307132,14.35738,13.2416,15.2459,0.0267,0.1409,0.0039
2017-10-12,HARV,9.865122083,5.7998,13.5079,0.001578429,7.28558,5.9317,8.7335,0.0316,0.138,0.0042
2017-10-13,HARV,7.910650417,1.9298,15.8069,0.002504162,4.821685,3.1037,7.3186,0.1599,0.1385,0.0094
2017-10-14,HARV,13.71533,9.4292,19.8502,0.001838947,11.932385,10.6763,13.0889,0.0162,0.1398,0.003
2017-10-15,HARV,16.12794875,12.8919,20.6261,9.16E-04,15.052265,14.0055,16.389,0.0154,0.1412,0.0029
2017-10-16,HARV,11.70119,5.1109,19.178,9.40E-04,10.53977,9.4354,11.5883,0.0126,0.1391,0.0026
2017-10-17,HARV,4.629930417,-0.9597,11.4622,0.001705068,0.95891,-0.9597,3.4981,0.1382,0.1366,0.0088
2017-10-18,HARV,9.910165417,3.7486,19.0757,0.003876819,5.947695,4.1985,8.3034,0.18,0.1389,0.01
2017-10-19,HARV,13.4377625,7.9847,19.9804,0.006460686,10.419565,8.3582,11.9141,0.0951,0.1398,0.0073
2017-10-20,HARV,13.06624417,8.1981,18.1801,0.003054424,9.83167,8.1981,11.5356,0.3689,0.1416,0.0143
2017-10-21,HARV,13.66428,6.9114,21.5634,0.006643583,10.855535,8.0323,13.3574,0.2805,0.1411,0.0125
2017-10-22,HARV,15.41922708,8.3621,24.3906,0.035430119,10.93781,8.3621,15.3658,1.3417,0.151,0.0273
2017-10-23,HARV,12.65266696,7.505,19.7067,0.001700131,9.939015,7.9499,12.0954,0.222,0.14,0.0111
2017-10-24,HARV,17.98890365,14.2747,22.2159,0.003166208,17.72228125,16.8104,18.678,0.0159,0.1423,0.003
2017-10-25,HARV,16.33867031,14.1283,19.0653,0.002908529,15.23949375,14.5192,16.0449,0.0095,0.141,0.0023
2017-10-26,HARV,9.457722857,5.7343,15.3452,0.003738813,8.16493125,7.3449,9.5931,0.0376,0.1385,0.0046
2017-10-27,HARV,7.359607917,3.0378,13.7465,0.001500662,4.488835,3.0378,6.408,0.109,0.1377,0.0078
2017-10-28,HARV,10.34615167,5.7314,17.3089,0.004485602,7.0755,5.7314,9.7744,0.3054,0.1406,0.013
2017-10-29,HARV,13.34627458,11.4527,14.8224,2.33E-05,13.683665,13.0212,14.4299,0.0109,0.1404,0.0025
2017-10-30,HARV,10.98731447,5.3281,16.9488,1.91E-04,NA,NA,NA,NA,NA,NA
2017-10-31,HARV,6.923814583,3.1245,11.1319,0.001463879,4.41786,3.1245,6.5164,0.1817,0.1383,0.01
2017-11-01,HARV,3.945539167,-0.7887,9.8746,0.004186607,0.784845,-0.7887,3.4271,0.39,0.1383,0.0147
2017-11-02,HARV,12.17293667,5.1367,18.8186,8.67E-04,12.2868,11.1942,13.812,0.0233,0.1402,0.0036
2017-11-03,HARV,15.47037667,9.8007,19.356,0.001604084,14.994735,14.015,16.1175,0.0121,0.1411,0.0026
2017-11-04,HARV,6.025535,-0.5849,11.5497,0.004736068,1.50003,-0.5849,3.9114,0.6365,0.1407,0.0188
2017-11-05,HARV,6.989459583,3.1615,12.4273,2.66E-04,5.69141,4.3894,7.3259,0.0175,0.1373,0.0031
2017-11-06,HARV,13.67113167,9.5799,15.5543,0.001044239,14.08939,12.9596,15.0901,0.0055,0.1406,0.0017
2017-11-07,HARV,4.013251464,-0.1759,11.0972,6.75E-04,1.05593,-0.1759,2.2776,0.0165,0.1351,0.003
2017-11-08,HARV,1.346771667,-1.4348,6.5726,0.001795808,-0.188775,-1.4238,0.8845,0.0061,0.1345,0.0018
2017-11-09,HARV,1.085049583,-4.08,8.2936,0.005174353,-2.4447,-4.08,0.3721,0.3434,0.1368,0.0138
2017-11-10,HARV,0.40349,-7.4875,7.1267,0.012239321,-0.42655,-1.7266,1.0623,0.0267,0.1347,0.0039
2017-11-11,HARV,-6.166837917,-10.1313,-0.3036,0.00192716,-9.112535,-10.1313,-7.6457,0.0339,0.1311,0.0043
2017-11-12,HARV,-2.391265,-7.2256,4.8362,0.006169292,-5.225275,-6.5457,-3.7765,0.0928,0.133,0.0072
2017-11-13,HARV,0.438895417,-3.1611,3.815,0.002481144,-0.183565,-1.2114,1.2333,0.0372,0.1348,0.0045
2017-11-14,HARV,0.132885417,-1.7184,1.6028,1.55E-05,-0.592565,-1.7184,0.5761,0.0091,0.1343,0.0023
2017-11-15,HARV,0.87024875,-2.2982,6.0466,0.003713339,-0.64401,-1.6547,0.3727,0.0952,0.1348,0.0073
2017-11-16,HARV,2.719892917,-2.2794,7.809,0.005624445,2.957775,1.8714,4.4639,0.0349,0.1362,0.0044
2017-11-17,HARV,1.256511667,-2.82,4.063,0.001575218,-0.143225,-1.2394,0.9365,0.0138,0.1345,0.0028
2017-11-18,HARV,-1.0208675,-6.1876,4.5977,0.002904377,-4.803905,-6.1876,-2.689,0.2712,0.1346,0.0123
2017-11-19,HARV,6.651942083,0.2236,12.1892,0.01785542,11.58877,10.5638,12.1081,0.0085,0.1394,0.0022
2017-11-20,HARV,-0.417264583,-3.4175,2.5629,0.001459569,-2.523435,-3.4175,-1.2943,0.0631,0.1338,0.0059
2017-11-21,HARV,3.596712917,-3.5823,11.9721,0.008669101,-0.969285,-3.5823,1.1892,0.3418,0.1373,0.0138
2017-11-22,HARV,5.558705,0.3579,8.4793,0.0032651,6.44732,4.1652,8.0541,0.2624,0.1398,0.0121
2017-11-23,HARV,-1.095952917,-5.3863,2.9676,8.37E-04,-4.47655,-5.3863,-3.3346,0.0236,0.1327,0.0036
2017-11-24,HARV,0.310030417,-4.7934,6.7477,0.004347795,-3.02124,-4.7628,-0.7789,0.5338,0.1379,0.0172
2017-11-25,HARV,4.69158,-1.5924,10.9995,0.007237711,1.562775,-1.3628,3.4204,0.2985,0.1371,0.0129
2017-11-26,HARV,3.847602083,-1.9313,8.2173,0.00759641,3.04891,1.5751,4.1411,0.0815,0.1362,0.0067
2017-11-27,HARV,0.42934375,-2.8506,5.7649,0.00244376,-0.512995,-1.4871,0.5552,0.0054,0.1343,0.0017
2017-11-28,HARV,-3.347280833,-9.2144,3.7294,0.003502838,-8.20791,-9.2144,-6.5209,0.0873,0.132,0.007
2017-11-29,HARV,6.406108333,-0.7906,12.7102,0.004844116,5.69421,3.8445,6.7964,0.2117,0.1382,0.0108
2017-11-30,HARV,-0.080397917,-6.3192,4.8553,0.00530787,-5.080415,-6.3192,-3.9592,0.0993,0.1332,0.0074
2017-12-01,HARV,4.289719583,1.6553,6.4477,0.001608002,3.231175,1.9195,4.2053,0.0895,0.1362,0.0071
2017-12-02,HARV,0.276388333,-3.684,3.6545,0.001409402,-2.1554,-3.6584,-1.0597,0.1554,0.1347,0.0093
2017-12-03,HARV,0.106496667,-3.4248,4.1415,0.001943244,-1.543915,-3.2758,-0.0355,0.1067,0.135,0.0077
2017-12-04,HARV,1.8394775,-2.8498,7.4619,0.002432982,-1.06466,-2.8498,0.1784,0.081,0.1347,0.0067
2017-12-05,HARV,3.0961375,-2.4094,12.4105,5.37E-04,2.441695,1.1017,3.6959,0.009,0.1357,0.0022
2017-12-06,HARV,5.969797083,-2.8888,13.2565,0.124372433,3.5349,1.1181,5.5403,0.1151,0.1369,0.008
2017-12-07,HARV,-0.43106375,-4.4779,3.7646,0.001851646,-2.307455,-3.4488,-0.9808,0.0747,0.1342,0.0064
2017-12-08,HARV,-1.746180833,-5.8483,1.7889,0.002462036,-4.228585,-5.8483,-3.2235,0.0331,0.1328,0.0043
2017-12-09,HARV,-2.211307917,-4.4004,0.3159,0.004708517,-2.18233,-3.1968,-1.2167,0.0061,0.1336,0.0018
2017-12-10,HARV,-3.164655417,-7.5749,-0.565,0.002299535,-4.99127,-7.4135,-3.8358,0.1003,0.1326,0.0075
2017-12-11,HARV,-2.783776667,-7.8052,-0.3972,0.002086277,-3.332015,-4.198,-2.42,0.0438,0.1331,0.0049
2017-12-12,HARV,-2.06476,-5.4321,1.033,1.43E-04,-2.567565,-3.9603,-1.4646,0.0154,0.1335,0.0029
2017-12-13,HARV,-7.770186667,-12.3442,0.3849,5.37E-04,-10.97754,-12.3442,-9.9355,0.0137,0.1298,0.0028
2017-12-14,HARV,-9.010242917,-12.0024,-4.7549,5.22E-04,-10.07031,-11.065,-8.905,0.0316,0.1304,0.0042
2017-12-15,HARV,-10.38361458,-15.2572,-6.0283,0.003669245,-12.764825,-15.2572,-10.9789,0.376,0.1325,0.0145
2017-12-16,HARV,-7.21719125,-12.6452,-2.9621,0.002543815,-9.83127,-12.6452,-8.0095,0.0677,0.1312,0.0061
2017-12-17,HARV,-9.05348625,-14.9275,-4.0981,0.002426355,-12.575585,-14.7065,-11.047,0.2083,0.131,0.0108
2017-12-18,HARV,-6.030140625,-10.1,0.0113,3.20E-04,-6.87808,-8.0998,-5.7244,0.0117,0.1316,0.0026
2017-12-19,HARV,1.835665625,-1.7908,6.9345,0.001019378,0.146225,-0.7604,1.2335,0.0861,0.1352,0.0069
2017-12-20,HARV,1.840015104,-2.6257,6.4884,3.71E-04,1.1731375,-0.5171,2.6006,0.0376,0.1353,0.0046
2017-12-21,HARV,-3.964423958,-7.7068,-1.4097,2.40E-04,-5.90175625,-7.2465,-4.4758,0.0291,0.1323,0.004
2017-12-22,HARV,-6.617488542,-8.2609,-4.666,1.58E-04,-7.358625,-8.1682,-6.1647,0.0043,0.1314,0.0015
2017-12-23,HARV,-2.939483478,-6.9539,0.7932,8.17E-05,-2.951975,-3.5213,-2.3403,0.0172,0.1331,0.0031
2017-12-24,HARV,-1.145422396,-4.2921,1.5605,4.66E-05,-2.42850625,-3.3835,-1.4623,0.0099,0.1335,0.0023
2017-12-25,HARV,-4.703104167,-8.1481,-1.655,0.002020686,-6.2805625,-7.5218,-5.1568,0.0035,0.1319,0.0014
2017-12-26,HARV,-8.849516667,-12.1442,-5.7242,1.59E-04,-10.4641125,-11.3501,-9.5441,0.0372,0.1302,0.0046
2017-12-27,HARV,-13.03492448,-16.1031,-9.0872,7.61E-04,-15.30633125,-16.1031,-14.7608,0.0388,0.1279,0.0046
2017-12-28,HARV,-16.73672344,-20.5196,-12.8743,1.10E-04,-19.53355625,-20.292,-18.4926,0.0136,0.1262,0.0027
2017-12-29,HARV,-18.5194401,-22.8187,-14.3196,5.06E-04,-21.38283125,-22.4254,-20.1719,0.01,0.1255,0.0024
2017-12-30,HARV,-15.73133802,-20.1702,-10.1258,0.003380403,-18.86909375,-20.1702,-17.3143,0.5187,0.131,0.017
2017-12-31,HARV,-16.03680833,-19.4835,-12.5346,7.71E-04,-18.14236875,-19.4835,-16.6009,0.0297,0.1272,0.0041
2018-01-01,HARV,-18.84016667,-22.8068,-13.5747,6.96E-04,-21.9365,-22.8068,-21.1056,0.0165,0.125,0.003
2018-01-02,HARV,-16.21448177,-21.0342,-10.0342,0.001656134,-19.30645625,-20.0669,-18.4112,0.0938,0.1268,0.0072
2018-01-03,HARV,-10.42233125,-14.6461,-5.004,0.004690741,-13.35453125,-14.6461,-12.3747,0.2424,0.1305,0.0116
2018-01-04,HARV,-9.107177083,-12.2631,-6.1352,0.004156173,-9.854075,-10.9357,-8.5385,0.0318,0.1306,0.0042
2018-01-05,HARV,-13.40343177,-18.0444,-7.8953,3.61E-04,-15.91015,-17.2025,-14.4607,0.0161,0.1279,0.003
2018-01-06,HARV,-17.81815417,-19.8971,-15.3314,6.01E-05,-18.78153125,-19.7891,-17.8248,0.0078,0.1265,0.0025
2018-01-07,HARV,-19.08826823,-25.2647,-11.8984,0.002036429,-23.46203125,-24.2818,-22.5543,0.1455,0.1263,0.0112
2018-01-08,HARV,-8.649878646,-14.1972,-2.2289,0.001320681,-9.55494375,-10.8399,-8.5566,0.0357,0.1304,0.0045
2018-01-09,HARV,-2.324679167,-6.0218,2.4525,6.08E-04,-2.96200625,-3.8199,-2.1418,0.0281,0.1333,0.004
2018-01-10,HARV,-3.693133333,-10.1638,1.1102,0.007498476,-8.2738375,-10.1638,-6.5989,0.4493,0.1348,0.0158
2018-01-11,HARV,3.371304688,-2.1578,9.5147,1.91E-04,2.849875,2.1883,3.7203,0.0452,0.1361,0.0051
2018-01-12,HARV,11.11019167,5.8111,15.3107,5.33E-04,11.4040875,9.8977,12.5036,0.0597,0.1397,0.0058
2018-01-13,HARV,6.08778908,-9.508,15.1581,0.446505522,9.944075,1.9607,14.2103,4.0527,0.1689,0.0489
2018-01-14,HARV,-12.33267292,-15.7036,-9.2039,8.95E-04,-14.98716667,-15.3646,-14.5801,0.0067,0.1279,0.0019
2018-01-15,HARV,-12.66658819,-15.7665,-8.0951,0.001278582,-15.48696667,-15.7665,-15.12,0.0083,0.1277,0.0022
2018-01-16,HARV,-6.575422086,-9.8898,-2.078,6.58E-04,-8.828416667,-9.1158,-8.534,0.0092,0.1305,0.0023
2018-01-17,HARV,-2.259623438,-3.9071,-0.273,1.10E-05,-2.38035625,-2.969,-1.5504,0.001,0.1334,7.00E-04
2018-01-18,HARV,-7.674733333,-11.9816,-2.0955,3.00E-04,-11.51430625,-11.9816,-10.9531,0.0144,0.1295,0.0028
2018-01-19,HARV,-6.145942188,-9.7152,-0.998,0.001728366,-8.42690625,-9.4724,-7.4597,0.2704,0.133,0.0123
2018-01-20,HARV,0.021945313,-4.5217,6.3305,0.002758469,-1.3953875,-1.9754,-0.79,0.0401,0.1341,0.0047
2018-01-21,HARV,2.853115625,-0.2941,6.9366,0.002448663,0.8701125,-0.2941,1.5267,0.0472,0.135,0.0051
2018-01-22,HARV,0.602345313,-2.1181,3.4299,0.001372362,0.76555625,0.3555,1.2259,0.0165,0.1348,0.003
2018-01-23,HARV,0.621283978,-2.3512,6.6571,0.032234855,-0.127945455,-1.4275,0.915,0.03,0.1348,0.0054
2018-01-24,HARV,-0.351230729,-5.9662,3.7046,0.006872398,-0.36974375,-2.2089,3.1598,0.7281,0.1404,0.0202
2018-01-25,HARV,-7.649433333,-10.3252,-3.9143,4.75E-04,-9.7307,-10.3085,-8.5422,0.0094,0.1304,0.0023
2018-01-26,HARV,-8.050097917,-14.1361,-1.5933,0.003373825,-12.2649625,-14.1361,-11.1477,0.5299,0.1335,0.0172
2018-01-27,HARV,-0.064901042,-6.4102,7.6096,5.25E-04,-2.137825,-3.1759,-0.4247,0.0802,0.1342,0.0067
2018-01-28,HARV,5.607519271,1.3938,7.2622,7.82E-04,4.82775625,4.2655,5.2785,0.0418,0.1366,0.0048
2018-01-29,HARV,0.49675625,-2.5525,4.2242,7.66E-04,-0.68363125,-1.3376,0.4842,0.0252,0.1343,0.0037
2018-01-30,HARV,-3.942242708,-6.7815,-0.4897,7.22E-05,-5.8426,-6.539,-4.6211,0.0065,0.1321,0.0019
2018-01-31,HARV,-7.852584896,-12.1076,-2.5202,0.001861013,-11.58195,-12.1076,-10.5969,0.01,0.1296,0.0024
2018-02-01,HARV,-2.4296875,-5.5847,3.0467,5.94E-04,-4.26154375,-4.8715,-2.9431,0.0198,0.1329,0.0033
2018-02-02,HARV,-4.321367708,-12.9801,2.8926,0.001348622,-4.98896875,-7.0288,-2.1737,0.1229,0.1342,0.0083
2018-02-03,HARV,-12.87204479,-19.4539,-5.418,0.001397474,-16.776325,-18.1924,-15.2516,0.1684,0.129,0.0097
2018-02-04,HARV,-2.704356771,-9.7573,3.7959,3.29E-04,-3.70871875,-4.7389,-2.3946,0.0211,0.1332,0.0034
2018-02-05,HARV,-0.054502604,-7.7703,5.171,6.38E-04,0.1503125,-0.2064,0.7342,0.0042,0.1344,0.0015
2018-02-06,HARV,-7.733510938,-11.2057,-2.2938,0.001167975,-9.0892125,-9.8332,-7.6977,0.0125,0.1308,0.0026
2018-02-07,HARV,-6.137077083,-10.752,0.7323,0.003267606,-8.32643125,-9.4747,-7.3765,0.2094,0.1323,0.0108
2018-02-08,HARV,-6.095126042,-9.8328,-0.3998,0.001016975,-8.95681875,-9.8328,-7.5139,0.0379,0.1311,0.0047
2018-02-09,HARV,-8.642856771,-13.7059,-4.6664,0.006621955,-11.80749375,-13.7059,-10.3679,0.6337,0.1346,0.0188
2018-02-10,HARV,0.338717708,-6.1599,6.2534,3.24E-04,0.47680625,-0.2585,1.1727,0.0105,0.1346,0.0024
2018-02-11,HARV,4.187528646,0.2678,7.6692,4.59E-04,4.3846,3.3391,5.0419,0.0467,0.1366,0.0051
2018-02-12,HARV,2.33245,-1.815,9.4583,0.039943297,0.86969375,0.2059,1.8826,0.0174,0.1349,0.0031
2018-02-13,HARV,-4.943240625,-9.8235,0.0231,0.002439862,-8.91466875,-9.8235,-7.3415,0.1312,0.132,0.0085
2018-02-14,HARV,-1.0056,-5.7015,6.3955,0.001155268,-2.61553125,-3.5631,-1.2761,0.0092,0.1336,0.0023
2018-02-15,HARV,3.962709375,0.3686,7.6582,0.002799737,2.33445,1.1196,5.029,0.5763,0.142,0.0203
2018-02-16,HARV,6.843345833,2.0617,8.7927,1.63E-04,7.26618125,6.1225,8.0197,0.0235,0.1378,0.0036
2018-02-17,HARV,-2.210021354,-7.4023,2.6178,0.001149269,-6.63725625,-7.4023,-5.0648,0.0697,0.1323,0.0062
2018-02-18,HARV,-1.127085417,-3.7846,3.7924,0.002362364,-3.02391875,-3.4717,-2.1112,0.015,0.1333,0.0029
2018-02-19,HARV,-0.304685938,-6.5663,6.9914,0.007009525,-3.905225,-6,-2.5079,0.3148,0.1355,0.0132
2018-02-20,HARV,8.631866667,4.2733,16.2372,0.003789581,6.922975,6.6252,7.2982,0.0188,0.1374,0.0032
2018-02-21,HARV,14.59982031,10.2762,21.58,0.006083045,12.10240625,11.6055,12.975,0.0051,0.1397,0.0017
2018-02-22,HARV,3.837144792,-2.2563,16.1403,0.001854992,1.86463125,1.1579,3.0463,0.0112,0.1355,0.0025
2018-02-23,HARV,-2.092111458,-4.9522,1.3176,3.39E-04,-4.17274375,-4.9522,-2.4042,0.0823,0.1337,0.0068
2018-02-24,HARV,3.288059375,-0.5908,9.11,2.64E-04,3.07120625,1.9648,3.7607,0.0634,0.136,0.0059
2018-02-25,HARV,0.737920313,-1.9429,4.9355,4.59E-04,-0.99390625,-1.9429,0.1051,0.0176,0.1342,0.0033
2018-02-26,HARV,2.53603125,-0.3289,8.5215,7.54E-04,0.42968125,-0.269,1.4744,0.0648,0.1351,0.006
2018-02-27,HARV,2.620831771,-3.9807,10.2043,0.004902062,-1.8077875,-3.9807,0.191,0.4723,0.1379,0.0162
2018-02-28,HARV,6.010660938,0.1416,13.9372,0.004851286,2.0686625,0.1948,3.7811,0.2868,0.1374,0.0126
2018-03-01,HARV,7.994943229,2.8056,13.5562,0.002741612,5.68369375,3.1391,7.4682,0.3638,0.1398,0.0142
2018-03-02,HARV,2.045525,-0.3409,7.9699,1.64E-04,0.513275,0.1497,1.1538,0.0016,0.1346,9.00E-04
2018-03-03,HARV,1.60645,-0.6627,4.3902,0.01095026,0.00346875,-0.6627,0.8373,0.013,0.1345,0.0027
2018-03-04,HARV,1.487336458,-0.0789,4.0557,1.26E-04,0.4082875,-0.0566,1.4445,0.0088,0.1348,0.0022
