date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90
2019-02-01,2019,32,31,NEON.D06.UKFS.DP1.00033_2019_02_01_120005.jpg,119.93237,100.87185,83.6021,0.33137,0.39399,115.2962,3.61587,96.437,3.18904,79.43726,5.26438,0.33121,5.4e-4,0.3314,0.33163,0.33169,0.39616,0.01128,0.39757,0.40364,0.40988,33.94952,NA,NA,NA,NA,NA
2019-02-02,2019,33,33,NEON.D06.UKFS.DP1.00033_2019_02_02_120006.jpg,94.92659,85.42341,75.69119,0.33363,0.37075,88.56136,15.89349,81.2764,11.92868,75.00063,7.38318,0.3316,0.00308,0.33324,0.33347,0.33381,0.35945,0.02056,0.36995,0.37122,0.37208,34.23693,NA,NA,NA,NA,NA
2019-02-03,2019,34,33,NEON.D06.UKFS.DP1.00033_2019_02_03_120006.jpg,104.66385,92.51081,81.80048,0.33161,0.37517,108.68735,8.38418,93.80489,4.36987,79.34562,5.19195,0.33283,6.9e-4,0.33302,0.33343,0.33358,0.38536,0.01835,0.37969,0.40087,0.40713,34.5294,NA,NA,NA,NA,NA
2019-02-04,2019,35,33,NEON.D06.UKFS.DP1.00033_2019_02_04_120005.jpg,101.32978,87.16565,75.65327,0.32999,0.38361,110.64762,9.13992,95.74533,3.61492,84.04399,5.54444,0.32965,7.7e-4,0.32987,0.33009,0.33024,0.38054,0.02244,0.38763,0.39734,0.39986,34.82653,NA,NA,NA,NA,NA
2019-02-05,2019,36,34,NEON.D06.UKFS.DP1.00033_2019_02_05_120005.jpg,76.21935,69.67398,67.48942,0.32652,0.3572,89.57074,11.30572,81.73261,9.90575,77.09705,8.92932,0.32897,0.00104,0.32903,0.32974,0.33009,0.36041,0.00812,0.35913,0.36456,0.37078,35.12843,NA,NA,NA,NA,NA
2019-02-06,2019,37,34,NEON.D06.UKFS.DP1.00033_2019_02_06_120006.jpg,81.74166,83.03646,88.31125,0.32809,0.32298,80.04126,2.46025,80.75875,2.59645,85.55785,3.07545,0.32779,0.00144,0.328,0.32827,0.32867,0.32494,0.00553,0.3243,0.32751,0.32927,35.43499,NA,NA,NA,NA,NA
2019-02-07,2019,38,34,NEON.D06.UKFS.DP1.00033_2019_02_07_120006.jpg,105.04979,99.90388,100.38028,0.3272,0.34405,93.29951,8.77459,91.21514,5.03666,94.56218,5.25194,0.3268,0.00145,0.32663,0.3278,0.3289,0.33383,0.01892,0.33102,0.3493,0.35756,35.74595,NA,NA,NA,NA,NA
2019-02-08,2019,39,34,NEON.D06.UKFS.DP1.00033_2019_02_08_120005.jpg,119.02982,105.12123,94.26491,0.33014,0.37382,114.91429,3.53196,100.46898,4.06396,89.10199,7.06592,0.32998,4.6e-4,0.33004,0.33025,0.33054,0.37777,0.01293,0.37775,0.38684,0.3946,36.06127,NA,NA,NA,NA,NA
2019-02-09,2019,40,34,NEON.D06.UKFS.DP1.00033_2019_02_09_120006.jpg,110.13447,98.22421,89.55947,0.3297,0.36968,109.06448,6.92534,97.5888,3.18439,89.31935,6.06192,0.32972,0.00093000000000000005,0.32969,0.33028,0.33096,0.36841,0.01904,0.36964,0.37412,0.39658,36.38074,NA,NA,NA,NA,NA
2019-02-10,2019,41,34,NEON.D06.UKFS.DP1.00033_2019_02_10_120005.jpg,86.87369,75.48453,66.10635,0.3304,0.38025,91.35806,4.15906,81.08065,5.02399,72.3571,6.38076,0.33119,0.0011,0.33116,0.332,0.3326,0.37363,0.0102,0.37648,0.38159,0.38336,36.70451,NA,NA,NA,NA,NA
2019-02-11,2019,42,34,NEON.D06.UKFS.DP1.00033_2019_02_11_120005.jpg,80.89419,72.57188,64.96966,0.33223,0.37033,82.98184,4.27486,74.3289,3.20977,66.09241,2.06125,0.33268,0.00108,0.33282,0.33334,0.3338,0.37129,0.00571,0.37226,0.37453,0.37657,37.03221,NA,NA,NA,NA,NA
2019-02-12,2019,43,34,NEON.D06.UKFS.DP1.00033_2019_02_12_120005.jpg,118.16754,100.98246,86.3863,0.33051,0.38675,113.5709,7.14878,97.8054,2.82831,84.64203,4.84356,0.33039,7.1e-4,0.33044,0.33082,0.33099,0.38344,0.01836,0.38873,0.39335,0.39662,37.3637,NA,NA,NA,NA,NA
2019-02-13,2019,44,35,NEON.D06.UKFS.DP1.00033_2019_02_13_120005.jpg,113.56254,96.66413,81.13208,0.33177,0.38977,111.57626,5.50673,96.34791,3.10392,83.08194,2.44354,0.33106,0.001,0.33132,0.33176,0.33195,0.38324,0.00977,0.38413,0.38936,0.3945,37.69915,NA,NA,NA,NA,NA
2019-02-14,2019,45,35,NEON.D06.UKFS.DP1.00033_2019_02_14_120006.jpg,120.96378,102.93574,86.00089,0.33216,0.39033,111.67899,8.35702,98.04714,4.25073,86.95991,4.29458,0.33044,0.0018,0.33106,0.33165,0.33205,0.37602,0.01657,0.38096,0.38806,0.39105,38.03816,NA,NA,NA,NA,NA
2019-02-15,2019,46,35,NEON.D06.UKFS.DP1.00033_2019_02_15_120006.jpg,77.08337,76.4146,80.43478,0.32665,0.32951,80.80947,6.70793,81.98298,5.4747,87.17292,5.28945,0.32791,0.0015,0.32802,0.32889,0.32937,0.3231,0.012070000000000001,0.3273,0.33237,0.33432,38.3807,NA,NA,NA,NA,NA
2019-02-16,2019,47,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-17,2019,48,36,NEON.D06.UKFS.DP1.00033_2019_02_17_120005.jpg,104.25654,96.79481,93.13029,0.32903,0.3544,106.55341,6.12592,101.19479,2.4704,100.59042,4.5731,0.32819,9.8e-4,0.32841,0.32888,0.32925,0.34544,0.01514,0.34867,0.3538,0.35522,39.0759,NA,NA,NA,NA,NA
2019-02-18,2019,49,36,NEON.D06.UKFS.DP1.00033_2019_02_18_120006.jpg,126.21976,114.5373,106.84802,0.3295,0.36311,113.98637,10.12254,104.78229,6.23396,99.78794,5.81096,0.32889,0.00101,0.32895,0.32957,0.33003,0.35734,0.01692,0.35866,0.3675,0.37989,39.42824,NA,NA,NA,NA,NA
2019-02-19,2019,50,36,NEON.D06.UKFS.DP1.00033_2019_02_19_120006.jpg,116.14981,106.75381,100.79284,0.3298,0.35882,110.41527,3.13949,102.87083,2.44332,98.89402,2.7593,0.32952,4.4e-4,0.32961,0.32982,0.33,0.35368,0.00504,0.35493,0.35775,0.35917,39.78382,NA,NA,NA,NA,NA
2019-02-20,2019,51,36,NEON.D06.UKFS.DP1.00033_2019_02_20_120006.jpg,119.99976,105.26101,93.05588,0.33068,0.37698,105.37987,14.11663,97.85403,7.88022,94.18022,6.02443,0.32894,0.00122,0.32858,0.33021,0.33067,0.35306,0.02456,0.34561,0.37781,0.38478,40.14219,NA,NA,NA,NA,NA
2019-02-21,2019,52,36,NEON.D06.UKFS.DP1.00033_2019_02_21_120005.jpg,121.30707,108.88684,98.84658,0.33092,0.36867,114.54686,7.98142,103.34876,5.62152,94.40996,5.12812,0.33091,7e-4,0.33106,0.33152,0.33163,0.36657,0.01117,0.36553,0.37108,0.37414,40.50356,NA,NA,NA,NA,NA
2019-02-22,2019,53,36,NEON.D06.UKFS.DP1.00033_2019_02_22_120006.jpg,114.20877,106.9783,101.69649,0.33132,0.35372,108.82582,5.38422,102.20801,3.11312,98.41885,2.95339,0.33027,8.2e-4,0.33042,0.33075,0.33114,0.35152,0.0102,0.35476,0.35657,0.35851,40.86759,NA,NA,NA,NA,NA
2019-02-23,2019,54,37,NEON.D06.UKFS.DP1.00033_2019_02_23_120006.jpg,72.12402,67.19081,64.17502,0.33019,0.35444,70.12897,9.85781,69.23982,7.38276,71.07901,6.3989,0.3289,0.00237,0.329,0.33066,0.33223,0.33246,0.01931,0.33075,0.35109,0.35631,41.23425,NA,NA,NA,NA,NA
2019-02-24,2019,55,37,NEON.D06.UKFS.DP1.00033_2019_02_24_120006.jpg,120.54619,106.35476,94.91656,0.33048,0.37458,117.68103,5.36549,104.20219,3.92761,93.3855,4.868,0.33052,5.3e-4,0.33055,0.33081,0.3312,0.37327,0.00996,0.37248,0.38097,0.3865,41.60334,NA,NA,NA,NA,NA
2019-02-25,2019,56,37,NEON.D06.UKFS.DP1.00033_2019_02_25_120006.jpg,122.37243,106.61022,93.66419,0.33042,0.37928,119.10432,4.59574,103.12276,3.61438,89.59145,6.6698,0.33073,6.8e-4,0.33076,0.3313,0.33161,0.38219,0.01427,0.38231,0.39213,0.40061,41.97499,NA,NA,NA,NA,NA
2019-02-26,2019,57,37,NEON.D06.UKFS.DP1.00033_2019_02_26_120006.jpg,109.98924,96.74853,86.02828,0.33046,0.37569,111.24565,4.66298,99.15217,2.7133,89.6835,3.39968,0.33041,7.9e-4,0.33046,0.33058,0.33111,0.37066,0.00966,0.37278,0.37413,0.3767,42.34885,NA,NA,NA,NA,NA
2019-02-27,2019,58,37,NEON.D06.UKFS.DP1.00033_2019_02_27_120005.jpg,103.21447,94.93648,90.61306,0.32877,0.35744,100.71358,12.281,92.82816,8.07152,88.99085,3.79193,0.32844,0.00158,0.32881,0.32944,0.32981,0.35529,0.01561,0.35817,0.36182,0.36718,42.7248,NA,NA,NA,NA,NA
2019-02-28,2019,59,37,NEON.D06.UKFS.DP1.00033_2019_02_28_120005.jpg,115.64742,102.53359,92.56708,0.32996,0.37216,115.90323,5.81359,101.63001,3.03739,90.29351,4.22373,0.33014,8.7e-4,0.33013,0.33093,0.33118,0.37642,0.01275,0.37608,0.38979,0.39173,43.10293,NA,NA,NA,NA,NA
2019-03-01,2019,60,38,NEON.D06.UKFS.DP1.00033_2019_03_01_120006.jpg,110.07628,98.76885,90.46139,0.32999,0.36777,111.48258,6.00703,98.42747,2.99703,88.11838,4.3531,0.33025,7.5e-4,0.33003,0.33073,0.33129,0.37396,0.01426,0.37208,0.37592,0.39277,43.48286,NA,NA,NA,NA,NA
2019-03-02,2019,61,38,NEON.D06.UKFS.DP1.00033_2019_03_02_120006.jpg,128.96355,108.92663,91.67224,0.33052,0.39132,114.44278,7.54619,99.70856,4.09766,87.88428,3.14698,0.3301,8.9e-4,0.33043,0.33079,0.33104,0.37859,0.01249,0.37957,0.38511,0.39613,43.86472,NA,NA,NA,NA,NA
2019-03-03,2019,62,38,NEON.D06.UKFS.DP1.00033_2019_03_03_120005.jpg,110.32066,102.59946,99.84119,0.32804,0.35273,110.26144,10.40163,101.34416,6.92488,97.18169,4.79101,0.32814,0.00142,0.32819,0.32913,0.32947,0.35646,0.01386,0.35724,0.36433,0.37116,44.24815,NA,NA,NA,NA,NA
2019-03-04,2019,63,38,NEON.D06.UKFS.DP1.00033_2019_03_04_120005.jpg,125.33896,115.85255,111.20206,0.32876,0.35568,119.53645,4.03253,109.59204,3.43086,104.18136,5.86338,0.32881,7.4e-4,0.32875,0.32942,0.32971,0.35876,0.01046,0.35846,0.3674,0.37224,44.63321,NA,NA,NA,NA,NA
2019-03-05,2019,64,38,NEON.D06.UKFS.DP1.00033_2019_03_05_120005.jpg,121.81146,109.79843,101.88298,0.32924,0.36526,118.77326,5.04085,107.4739,4.14102,100.23794,7.13951,0.3292,7.6e-4,0.32928,0.32993,0.33016,0.364,0.01364,0.3663,0.37535,0.38014,45.01973,NA,NA,NA,NA,NA
2019-03-06,2019,65,39,NEON.D06.UKFS.DP1.00033_2019_03_06_120021.jpg,112.78921,99.4577,88.70505,0.33048,0.37477,112.82311,5.68459,100.87033,3.65075,91.59346,4.19479,0.33041,6.4e-4,0.33047,0.33081,0.33107,0.36948,0.01074,0.37423,0.37734,0.37927,45.40834,NA,NA,NA,NA,NA
2019-03-07,2019,66,39,NEON.D06.UKFS.DP1.00033_2019_03_07_120006.jpg,110.17409,97.55185,87.78679,0.33011,0.37282,112.69744,5.70877,99.19138,2.75438,88.11275,3.06526,0.33063,7e-4,0.33058,0.33117,0.33149,0.37549,0.01148,0.3735,0.38154,0.38403,45.79663,NA,NA,NA,NA,NA
2019-03-08,2019,67,39,NEON.D06.UKFS.DP1.00033_2019_03_08_120006.jpg,98.51971,87.79338,79.15736,0.33071,0.37111,98.31319,22.08158,86.61447,16.15957,77.44876,9.87761,0.32972,0.00267,0.33074,0.33136,0.33146,0.37151,0.02143,0.37379,0.37858,0.39869,46.18679,NA,NA,NA,NA,NA
2019-03-09,2019,68,39,NEON.D06.UKFS.DP1.00033_2019_03_09_120005.jpg,97.73193,88.77472,81.02808,0.33183,0.36531,98.82126,6.95751,88.09735,6.81249,77.76712,8.04724,0.33287,0.00235,0.33374,0.33443,0.3359,0.37372,0.01035,0.37423,0.38041,0.38738,46.57793,NA,NA,NA,NA,NA
2019-03-10,2019,69,39,NEON.D06.UKFS.DP1.00033_2019_03_10_120005.jpg,126.77617,107.24164,89.60587,0.33138,0.39174,118.23456,5.46949,101.13322,3.3214,86.16463,3.11552,0.33101,8.5e-4,0.33119,0.33167,0.33197,0.38686,0.0087,0.38906,0.39288,0.39503,46.96995,NA,NA,NA,NA,NA
2019-03-11,2019,70,39,NEON.D06.UKFS.DP1.00033_2019_03_11_120006.jpg,120.3182,101.90966,85.31995,0.33136,0.39122,120.66139,4.83822,102.68515,2.81718,86.57601,3.89154,0.33133,8e-4,0.33157,0.33197,0.33213,0.38929,0.01028,0.39221,0.39644,0.39953,47.3627,NA,NA,NA,NA,NA
2019-03-12,2019,71,39,NEON.D06.UKFS.DP1.00033_2019_03_12_120006.jpg,88.88508,77.35213,65.04268,0.33445,0.38432,93.31647,7.62348,84.9843,7.26151,75.05005,7.50359,0.33546,0.00205,0.33599,0.33719,0.33799,0.36859,0.0089,0.36988,0.37605,0.37775,47.75606,NA,NA,NA,NA,NA
2019-03-13,2019,72,39,NEON.D06.UKFS.DP1.00033_2019_03_13_120006.jpg,100.92404,87.5349,72.15968,0.33587,0.38725,102.21617,17.60384,90.83875,12.18448,78.42217,9.08443,0.33481,0.00271,0.33545,0.33644,0.33828,0.37496,0.01767,0.3711,0.38948,0.39709,48.14994,NA,NA,NA,NA,NA
2019-03-14,2019,73,40,NEON.D06.UKFS.DP1.00033_2019_03_14_120005.jpg,106.1324,95.62568,87.49433,0.3306,0.36692,104.50368,4.49729,94.30554,5.09656,86.24242,6.63143,0.33085,8e-4,0.33067,0.33114,0.3319,0.36695,0.00869,0.36695,0.36973,0.38157,48.54422,NA,NA,NA,NA,NA
2019-03-15,2019,74,40,NEON.D06.UKFS.DP1.00033_2019_03_15_120006.jpg,118.83381,101.99901,87.09567,0.33124,0.38591,117.08009,8.3042,101.68903,4.69425,88.33259,4.44548,0.33112,0.00115,0.33116,0.33204,0.3324,0.38091,0.01441,0.38174,0.39062,0.39818,48.93877,NA,NA,NA,NA,NA
2019-03-16,2019,75,41,NEON.D06.UKFS.DP1.00033_2019_03_16_120005.jpg,119.87659,102.43117,86.17339,0.33205,0.3886,118.99526,4.72384,102.42797,2.57982,87.04742,3.61593,0.33206,7.5e-4,0.33225,0.33253,0.33285,0.3857,0.01016,0.3886,0.39234,0.39653,49.33349,NA,NA,NA,NA,NA
2019-03-17,2019,76,41,NEON.D06.UKFS.DP1.00033_2019_03_17_120006.jpg,125.71497,107.64183,90.92044,0.33194,0.38768,119.59227,7.17404,102.52358,3.70906,86.79914,3.81657,0.33188,0.00102,0.332,0.33235,0.33303,0.3869,0.01305,0.3874,0.39123,0.399,49.72825,NA,NA,NA,NA,NA
2019-03-18,2019,77,41,NEON.D06.UKFS.DP1.00033_2019_03_18_120006.jpg,118.5058,101.64949,86.52505,0.33145,0.38641,119.90249,8.16275,103.08968,3.90858,88.03545,3.58126,0.33145,7.3e-4,0.33173,0.33195,0.33217,0.38512,0.01553,0.38889,0.39366,0.39764,50.12299,NA,NA,NA,NA,NA
2019-03-19,2019,78,41,NEON.D06.UKFS.DP1.00033_2019_03_19_120005.jpg,115.6361,99.09682,83.93679,0.33179,0.38717,114.48419,7.22611,98.52096,3.74204,84.21682,2.84832,0.33145,0.00139,0.33182,0.33222,0.3325,0.38487,0.01269,0.38717,0.39397,0.39764,50.51752,NA,NA,NA,NA,NA
2019-03-20,2019,79,41,NEON.D06.UKFS.DP1.00033_2019_03_20_120006.jpg,121.53528,103.50004,86.85906,0.33184,0.38967,113.97982,13.31896,98.51023,9.08589,83.90096,5.66396,0.33238,9e-4,0.33224,0.33272,0.33359,0.38369,0.01253,0.38931,0.39142,0.39295,50.91182,NA,NA,NA,NA,NA
2019-03-21,2019,80,41,NEON.D06.UKFS.DP1.00033_2019_03_21_120005.jpg,120.10612,102.36049,86.30365,0.33151,0.38898,118.88962,7.4929,102.30395,3.89589,87.35188,3.87396,0.33156,8.1e-4,0.33192,0.33213,0.33234,0.38504,0.01411,0.3893,0.39349,0.39606,51.30577,NA,NA,NA,NA,NA
2019-03-22,2019,81,41,NEON.D06.UKFS.DP1.00033_2019_03_22_120005.jpg,121.42095,103.8831,87.14619,0.33248,0.38861,119.9729,5.63494,102.90987,3.49168,86.56157,3.23105,0.33256,8e-4,0.33283,0.33316,0.33346,0.38759,0.00881,0.39048,0.39392,0.39584,51.69926,NA,NA,NA,NA,NA
2019-03-23,2019,82,41,NEON.D06.UKFS.DP1.00033_2019_03_23_120006.jpg,111.91305,98.93316,86.61263,0.33259,0.37623,106.60889,3.60773,95.62475,3.05856,85.26164,3.18394,0.33261,0.00093000000000000005,0.33258,0.33329,0.33368,0.37084,0.00573,0.37051,0.37515,0.37735,52.09227,NA,NA,NA,NA,NA
2019-03-24,2019,83,42,NEON.D06.UKFS.DP1.00033_2019_03_24_120005.jpg,113.52554,99.67601,86.29357,0.33281,0.37906,106.06975,7.63979,94.80478,3.87984,83.93267,3.85264,0.3329,0.00134,0.33242,0.33311,0.33493,0.37205,0.01568,0.37724,0.37929,0.38086,52.48453,NA,NA,NA,NA,NA
2019-03-25,2019,84,42,NEON.D06.UKFS.DP1.00033_2019_03_25_120006.jpg,103.2111,91.67122,81.55473,0.33162,0.37336,106.92613,5.84548,94.66493,2.9885,83.04671,3.04334,0.33257,7e-4,0.33259,0.33307,0.33356,0.37548,0.01194,0.37501,0.38061,0.38208,52.87611,NA,NA,NA,NA,NA
2019-03-26,2019,85,42,NEON.D06.UKFS.DP1.00033_2019_03_26_120005.jpg,126.83808,105.5046,84.03441,0.33348,0.40091,119.86316,8.89763,101.50607,5.12858,83.53378,4.96211,0.33291,8.1e-4,0.33302,0.33348,0.33391,0.3928,0.01578,0.39777,0.40377,0.41212,53.26694,NA,NA,NA,NA,NA
2019-03-27,2019,86,17,NEON.D06.UKFS.DP1.00033_2019_03_27_124506.jpg,124.8248,105.20083,84.36315,0.33462,0.39704,111.59977,7.10042,97.23004,4.25183,82.60153,3.29637,0.33361,7.3e-4,0.33357,0.33376,0.33461,0.38268,0.01171,0.38388,0.39116,0.39727,53.41625,NA,NA,NA,NA,NA
2019-03-28,2019,87,6,NEON.D06.UKFS.DP1.00033_2019_03_28_113005.jpg,83.30689,83.62316,74.1218,0.34691,0.3456,90.96454,10.62079,85.52817,7.50974,74.34165,7.51909,0.34134,0.00437,0.34209,0.34473,0.34608,0.36222,0.01331,0.35994,0.37213,0.37845,53.79637,NA,NA,NA,NA,NA
2019-03-29,2019,88,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-03-30,2019,89,43,NEON.D06.UKFS.DP1.00033_2019_03_30_120006.jpg,103.43579,91.96997,78.45455,0.33583,0.3777,99.39827,18.26689,88.42745,14.02592,77.36336,13.14961,0.33349,0.00275,0.33377,0.33521,0.33677,0.37423,0.02594,0.38125,0.38846,0.40231,54.81953,NA,NA,NA,NA,NA
2019-03-31,2019,90,43,NEON.D06.UKFS.DP1.00033_2019_03_31_120005.jpg,123.83985,107.99695,92.77513,0.3327,0.3815,119.11071,5.0926,104.31856,2.89169,90.33983,3.6892,0.33247,8.8e-4,0.33295,0.33319,0.33333,0.37953,0.01029,0.38318,0.38609,0.38811,55.20473,NA,NA,NA,NA,NA
2019-04-01,2019,91,43,NEON.D06.UKFS.DP1.00033_2019_04_01_120006.jpg,120.52736,103.16658,85.44418,0.33372,0.38988,118.81566,6.058,100.8037,3.83609,82.87819,4.22604,0.33322,0.00126,0.33342,0.33381,0.33402,0.39272,0.01242,0.3909,0.39727,0.40908,55.58839,NA,NA,NA,NA,NA
2019-04-02,2019,92,44,NEON.D06.UKFS.DP1.00033_2019_04_02_120006.jpg,128.54858,110.04396,91.13001,0.33375,0.38987,114.79979,8.6683,100.33282,5.34885,85.45132,4.28088,0.33381,7.5e-4,0.33405,0.33423,0.3344,0.38158,0.01235,0.38231,0.39048,0.395,55.97051,NA,NA,NA,NA,NA
2019-04-03,2019,93,44,NEON.D06.UKFS.DP1.00033_2019_04_03_120005.jpg,117.2641,98.58339,78.71402,0.33468,0.3981,111.64981,5.65816,97.47944,3.67172,82.28927,2.75564,0.33449,5.5e-4,0.33447,0.33488,0.33509,0.38298,0.00777,0.38272,0.38721,0.39254,56.35086,NA,NA,NA,NA,NA
2019-04-04,2019,94,43,NEON.D06.UKFS.DP1.00033_2019_04_04_120005.jpg,106.65393,94.47806,77.52953,0.33904,0.38274,96.40575,13.19906,87.81608,10.4808,76.44993,8.48601,0.33696,0.00147,0.33666,0.33827,0.33901,0.36911,0.01077,0.37221,0.37811,0.3815,56.72977,NA,NA,NA,NA,NA
2019-04-05,2019,95,44,NEON.D06.UKFS.DP1.00033_2019_04_05_120006.jpg,107.66015,94.58915,79.55536,0.33566,0.38204,102.74202,26.50366,90.50821,18.94357,76.9624,10.13844,0.33442,0.00324,0.33583,0.33609,0.33716,0.37514,0.02836,0.3824,0.39571,0.40017,57.10671,NA,NA,NA,NA,NA
2019-04-06,2019,96,12,NEON.D06.UKFS.DP1.00033_2019_04_06_151506.jpg,121.49285,105.66,86.5326,0.33683,0.38731,110.46184,5.89347,98.51219,3.86431,83.49167,3.52036,0.33684,7e-4,0.33688,0.33737,0.33757,0.37757,0.00906,0.37737,0.38553,0.38716,39.56851,NA,NA,NA,NA,NA
2019-04-07,2019,97,10,NEON.D06.UKFS.DP1.00033_2019_04_07_074505.jpg,87.92726,76.86263,58.93011,0.34357,0.39302,104.37064,22.28542,91.36446,15.38484,73.81902,9.90074,0.33938,0.00257,0.33743,0.3418,0.34287,0.3843,0.0198,0.39358,0.39772,0.39881,26.19269,NA,NA,NA,NA,NA
2019-04-08,2019,98,9,NEON.D06.UKFS.DP1.00033_2019_04_08_083005.jpg,113.50915,103.19753,90.762200000000007,0.33564,0.36917,112.00482,7.91529,100.32812,3.21813,85.49293,5.54155,0.33688,0.00118,0.33626,0.33825,0.33841,0.37581,0.01876,0.36657,0.36917,0.40904,29.10124,NA,NA,NA,NA,NA
2019-04-09,2019,99,44,NEON.D06.UKFS.DP1.00033_2019_04_09_120005.jpg,120.62932,105.45184,85.53855,0.3384,0.3871,118.40767,6.58242,104.92992,4.11005,86.55678,3.88624,0.33861,0.00103,0.33866,0.33944,0.34001,0.38193,0.01023,0.38394,0.38783,0.39031,58.59571,NA,NA,NA,NA,NA
2019-04-10,2019,100,44,NEON.D06.UKFS.DP1.00033_2019_04_10_120006.jpg,109.06966,95.59708,76.63846,0.33983,0.38773,113.8515,5.31525,99.64127,3.27929,79.29167,2.31072,0.34032,6.9e-4,0.34022,0.3409,0.34108,0.38872,0.00782,0.38897,0.39225,0.39697,58.96849,NA,NA,NA,NA,NA
2019-04-11,2019,101,44,NEON.D06.UKFS.DP1.00033_2019_04_11_120006.jpg,133.24278,116.82497,94.36687,0.33918,0.38684,109.28356,5.44729,98.89989,4.4218,83.93473,4.96657,0.33857,8.3e-4,0.3386,0.339,0.33944,0.37416,0.00945,0.37381,0.37832,0.38616,59.33928,NA,NA,NA,NA,NA
2019-04-12,2019,102,44,NEON.D06.UKFS.DP1.00033_2019_04_12_120006.jpg,119.30606,105.80538,88.09432,0.33781,0.38092,117.84562,6.22604,105.60529,3.61105,89.34058,2.8968,0.33762,8e-4,0.33782,0.33819,0.3385,0.37655,0.00983,0.38084,0.38331,0.38509,59.70739,NA,NA,NA,NA,NA
2019-04-13,2019,103,45,NEON.D06.UKFS.DP1.00033_2019_04_13_120005.jpg,116.50887,101.21849,80.594220000000007,0.33929,0.39055,112.7512,4.13421,100.21715,2.90674,82.96793,3.07082,0.33865,6.4e-4,0.33877,0.33908,0.33927,0.38097,0.00693,0.38399,0.38607,0.38717,60.07274,NA,NA,NA,NA,NA
2019-04-14,2019,104,46,NEON.D06.UKFS.DP1.00033_2019_04_14_120006.jpg,125.52795,110.7483,91.29314,0.33809,0.38321,120.00151,5.43701,106.03843,3.6744,87.64617,4.01354,0.33804,7.6e-4,0.33829,0.33856,0.33879,0.3825,0.00936,0.38411,0.3876,0.39053,60.43559,NA,NA,NA,NA,NA
2019-04-15,2019,105,46,NEON.D06.UKFS.DP1.00033_2019_04_15_120006.jpg,123.06768,107.66418,86.57494,0.33931,0.38785,118.99005,5.32904,104.83969,3.26731,84.79698,3.68909,0.33971,0.00101,0.33983,0.34046,0.34103,0.38546,0.00967,0.38638,0.39326,0.39666,60.79567,NA,NA,NA,NA,NA
2019-04-16,2019,106,43,NEON.D06.UKFS.DP1.00033_2019_04_16_120006.jpg,130.42902,113.51004,87.51174,0.34246,0.39351,119.02425,7.38898,104.37285,4.99652,81.38848,3.35584,0.34244,8.8e-4,0.34275,0.34301,0.34344,0.39028,0.00853,0.39082,0.39546,0.40186,61.15288,NA,NA,NA,NA,NA
2019-04-17,2019,107,31,NEON.D06.UKFS.DP1.00033_2019_04_17_103005.jpg,112.52945,101.94241,78.70708,0.34771,0.38383,110.08353,6.7676,100.30532,3.61681,77.7064,3.822,0.34818,0.00108,0.34784,0.34918,0.34983,0.38189,0.01344,0.38183,0.38498,0.3975,52.39071,NA,NA,NA,NA,NA
2019-04-18,2019,108,46,NEON.D06.UKFS.DP1.00033_2019_04_18_120005.jpg,95.98719,94.42749,82.32758,0.34622000000000003,0.35193,112.65569,12.18097,103.13996,6.6049,81.20003,3.94088,0.34727,8.3e-4,0.34737,0.34781,0.3481,0.37838,0.01991,0.37845,0.39378,0.39747,61.85851,NA,NA,NA,NA,NA
2019-04-19,2019,109,46,NEON.D06.UKFS.DP1.00033_2019_04_19_120005.jpg,103.32764,104.1206,93.69013,0.34576,0.34312,119.20697,6.21027,107.84528,3.41218,83.4092,3.56838,0.34738,6.4e-4,0.34728,0.34767,0.34789,0.38381,0.01156,0.38866,0.39048,0.39319,62.20646,NA,NA,NA,NA,NA
2019-04-20,2019,110,46,NEON.D06.UKFS.DP1.00033_2019_04_20_120005.jpg,120.10586,107.22935,78.4651,0.35065,0.39276,120.1305,4.21857,107.09684,2.75031,78.15006,4.67926,0.35071,0.00108,0.35064,0.35135,0.35242,0.39345,0.01185,0.39286,0.39603,0.41091,62.55151,NA,NA,NA,NA,NA
2019-04-21,2019,111,46,NEON.D06.UKFS.DP1.00033_2019_04_21_120006.jpg,123.78343,111.63447,77.95462,0.35624,0.395,116.84931,8.42649,106.98999,4.89908,74.67631,3.48019,0.35842,0.00149,0.35837,0.35913,0.35999,0.39104,0.01392,0.3923,0.39798,0.40324,62.89313,NA,NA,NA,NA,NA
